Days since 1950-01-03 00:00:00,Price at Closing (USD)
5005,73.12000274658203
5006,72.80000305175781
5007,73.22000122070312
5008,73.30000305175781
5011,72.95999908447266
5012,73.30000305175781
5013,72.88999938964844
5014,72.2699966430664
5015,72.12999725341797
5018,71.69999694824219
5019,72.22000122070312
5020,72.30000305175781
5021,72.83000183105469
5022,72.8499984741211
5025,72.69999694824219
5026,72.5999984741211
5027,71.87000274658203
5028,72.19999694824219
5029,72.2699966430664
5032,72.30000305175781
5033,72.4000015258789
5034,72.97000122070312
5035,73.26000213623047
5036,73.31999969482422
5039,73.37999725341797
5040,72.95999908447266
5041,73.0
5042,73.27999877929688
5043,74.01000213623047
5046,74.4800033569336
5047,74.45999908447266
5048,73.80000305175781
5049,74.01000213623047
5050,73.83000183105469
5053,73.44999694824219
5055,72.80999755859375
5056,73.05999755859375
5057,73.36000061035156
5060,73.5199966430664
5061,73.2300033569336
5062,73.29000091552734
5063,72.94999694824219
5064,72.3499984741211
5067,71.83000183105469
5068,71.9000015258789
5069,72.55999755859375
5070,71.62000274658203
5071,69.61000061035156
5075,72.37999725341797
5076,72.25
5078,73.2300033569336
5081,73.66000366210938
5082,73.62000274658203
5083,73.80000305175781
5084,74.27999877929688
5085,74.0
5088,73.95999908447266
5089,73.98999786376953
5090,73.9000015258789
5091,73.91000366210938
5092,74.05999755859375
5095,74.30000305175781
5096,74.73999786376953
5097,74.62999725341797
5098,74.4000015258789
5099,74.27999877929688
5102,73.80999755859375
5103,73.97000122070312
5105,74.31999969482422
5106,74.44000244140625
5109,74.55999755859375
5110,75.0199966430664
5112,75.43000030517578
5113,75.5
5116,75.66999816894531
5117,75.69000244140625
5118,76.0
5119,76.27999877929688
5120,76.23999786376953
5123,76.22000122070312
5124,76.36000061035156
5125,76.63999938964844
5126,76.55000305175781
5127,76.55999755859375
5130,76.41000366210938
5131,76.62000274658203
5132,77.02999877929688
5133,77.08999633789062
5134,77.11000061035156
5137,77.08000183105469
5138,77.0999984741211
5139,76.62999725341797
5140,76.69999694824219
5141,77.04000091552734
5144,76.97000122070312
5145,76.87999725341797
5146,76.75
5147,76.93000030517578
5148,77.18000030517578
5151,77.05000305175781
5152,77.33000183105469
5153,77.56999969482422
5154,77.5199966430664
5155,77.4800033569336
5158,77.45999908447266
5159,77.47000122070312
5160,77.55000305175781
5161,77.62000274658203
5165,77.68000030517578
5166,77.68000030517578
5167,77.87000274658203
5168,77.62000274658203
5169,77.80000305175781
5172,77.97000122070312
5173,78.22000122070312
5174,78.06999969482422
5175,78.05999755859375
5176,78.30999755859375
5179,78.33000183105469
5180,78.58999633789062
5181,78.94999694824219
5182,79.08000183105469
5183,79.13999938964844
5186,79.13999938964844
5187,79.31999969482422
5188,79.37999725341797
5189,79.30000305175781
5190,78.91999816894531
5193,78.93000030517578
5194,78.79000091552734
5195,78.9800033569336
5196,79.19000244140625
5200,79.13999938964844
5201,78.9800033569336
5202,79.23999786376953
5203,79.69999694824219
5204,79.94000244140625
5207,80.0199966430664
5208,79.73999786376953
5209,79.75
5210,79.69999694824219
5211,79.8499984741211
5214,79.7699966430664
5215,79.98999786376953
5216,80.08999633789062
5217,80.19999694824219
5218,80.55000305175781
5221,80.5
5222,80.54000091552734
5223,80.48999786376953
5224,80.37999725341797
5225,79.75
5228,79.3499984741211
5229,79.9000015258789
5230,79.69999694824219
5231,79.45999908447266
5232,80.16999816894531
5235,80.47000122070312
5236,80.87999725341797
5237,81.05999755859375
5238,81.1500015258789
5239,81.0
5242,80.9000015258789
5243,81.16000366210938
5244,80.97000122070312
5245,80.86000061035156
5246,81.0999984741211
5249,80.72000122070312
5250,80.30000305175781
5251,80.66000366210938
5252,80.94000244140625
5253,80.7300033569336
5256,80.55999755859375
5257,80.38999938964844
5258,80.26000213623047
5259,80.37000274658203
5263,80.11000061035156
5264,79.69999694824219
5265,79.48999786376953
5266,78.66999816894531
5267,79.0199966430664
5270,78.63999938964844
5271,79.13999938964844
5272,79.44000244140625
5273,79.7300033569336
5274,79.5999984741211
5277,79.97000122070312
5278,80.4000015258789
5279,80.80999755859375
5280,80.79000091552734
5281,80.88999938964844
5284,81.11000061035156
5285,80.7699966430664
5286,81.05999755859375
5287,81.20999908447266
5288,81.45999908447266
5291,81.63999938964844
5292,81.69000244140625
5293,82.2699966430664
5294,82.5999984741211
5298,82.9800033569336
5299,83.12000274658203
5300,83.12000274658203
5301,83.22000122070312
5302,83.36000061035156
5305,83.30999755859375
5306,83.05999755859375
5307,83.33999633789062
5308,83.63999938964844
5309,84.01000213623047
5312,83.73999786376953
5313,83.54000091552734
5314,83.5199966430664
5315,83.4800033569336
5316,83.45999908447266
5319,83.08000183105469
5320,82.8499984741211
5321,82.91999816894531
5322,83.08999633789062
5323,83.18000030517578
5326,83.0
5327,81.95999908447266
5328,82.08999633789062
5329,81.33999633789062
5330,81.86000061035156
5333,81.77999877929688
5334,81.76000213623047
5335,82.16999816894531
5336,82.41000366210938
5337,82.3499984741211
5340,82.36000061035156
5341,82.4000015258789
5342,82.31999969482422
5343,81.94000244140625
5344,82.06999969482422
5347,81.91000366210938
5348,81.44000244140625
5349,81.31999969482422
5350,81.69999694824219
5351,81.98999786376953
5354,81.83000183105469
5355,82.18000030517578
5356,82.30999755859375
5357,82.55999755859375
5358,82.76000213623047
5362,82.87000274658203
5363,83.05000305175781
5364,83.0999984741211
5365,83.44999694824219
5368,83.22000122070312
5369,83.0
5370,83.23999786376953
5371,83.79000091552734
5372,83.4800033569336
5375,83.86000061035156
5376,83.88999938964844
5377,83.91000366210938
5378,84.0
5379,84.20999908447266
5382,84.27999877929688
5383,84.23999786376953
5384,84.18000030517578
5385,84.08000183105469
5386,84.36000061035156
5389,84.73999786376953
5390,84.79000091552734
5391,84.80000305175781
5392,85.04000091552734
5393,85.22000122070312
5396,85.23999786376953
5397,84.95999908447266
5398,84.79000091552734
5399,84.25
5400,84.83000183105469
5403,84.93000030517578
5404,85.18000030517578
5405,85.0999984741211
5406,84.94000244140625
5407,85.13999938964844
5410,85.0
5411,85.0
5412,84.69000244140625
5413,84.7300033569336
5414,84.86000061035156
5417,85.18000030517578
5419,85.13999938964844
5420,85.16000366210938
5421,85.2300033569336
5424,85.19000244140625
5425,84.83999633789062
5426,85.08000183105469
5427,85.19000244140625
5428,85.20999908447266
5431,85.6500015258789
5432,86.02999877929688
5433,86.22000122070312
5434,86.18000030517578
5435,86.27999877929688
5438,86.0
5439,85.7300033569336
5440,85.44000244140625
5442,85.16000366210938
5445,84.41999816894531
5446,83.55000305175781
5447,83.79000091552734
5448,84.18000030517578
5449,84.3499984741211
5452,84.33000183105469
5453,84.0
5454,83.45999908447266
5455,83.44999694824219
5456,83.66000366210938
5459,83.44999694824219
5460,83.22000122070312
5461,83.55000305175781
5462,83.9000015258789
5463,84.29000091552734
5466,84.37999725341797
5467,84.33000183105469
5468,84.1500015258789
5469,84.1500015258789
5473,84.06999969482422
5474,83.80999755859375
5475,84.30000305175781
5476,84.75
5480,84.2300033569336
5481,84.62999725341797
5482,84.88999938964844
5483,85.26000213623047
5484,85.37000274658203
5487,85.4000015258789
5488,85.61000061035156
5489,85.83999633789062
5490,85.83999633789062
5491,86.20999908447266
5494,86.48999786376953
5495,86.62999725341797
5496,86.5999984741211
5497,86.5199966430664
5498,86.73999786376953
5501,86.86000061035156
5502,86.94000244140625
5503,87.2300033569336
5504,87.4800033569336
5505,87.55999755859375
5508,87.58000183105469
5509,87.55000305175781
5510,87.62999725341797
5511,87.56999969482422
5512,87.29000091552734
5515,86.94999694824219
5516,87.23999786376953
5517,86.45999908447266
5518,85.54000091552734
5519,86.16999816894531
5522,86.06999969482422
5523,85.66999816894531
5524,85.7699966430664
5525,86.05000305175781
5526,86.20999908447266
5530,86.63999938964844
5531,87.16999816894531
5532,87.19999694824219
5533,87.43000030517578
5536,87.25
5537,87.4000015258789
5538,87.26000213623047
5539,86.9800033569336
5540,86.80000305175781
5543,86.83000183105469
5544,86.69000244140625
5545,86.54000091552734
5546,86.9000015258789
5547,87.20999908447266
5550,87.23999786376953
5551,87.12999725341797
5552,87.0199966430664
5553,86.80999755859375
5554,86.83999633789062
5557,86.83000183105469
5558,86.93000030517578
5559,87.08999633789062
5560,86.83999633789062
5561,86.19999694824219
5564,86.02999877929688
5565,86.19999694824219
5566,86.16000366210938
5567,86.31999969482422
5568,86.52999877929688
5571,86.52999877929688
5572,86.5
5573,86.55000305175781
5574,87.04000091552734
5575,87.55999755859375
5578,87.94000244140625
5579,88.04000091552734
5580,88.23999786376953
5581,88.1500015258789
5585,88.51000213623047
5586,88.45999908447266
5587,88.30000305175781
5588,88.77999877929688
5589,88.87999725341797
5592,88.88999938964844
5593,89.04000091552734
5594,89.0
5595,88.93000030517578
5596,89.11000061035156
5599,89.2300033569336
5600,89.51000213623047
5601,89.70999908447266
5602,89.91999816894531
5603,89.8499984741211
5606,89.66000366210938
5607,89.55000305175781
5608,89.94000244140625
5609,90.2699966430664
5610,90.0999984741211
5613,89.54000091552734
5614,89.45999908447266
5615,89.66999816894531
5616,89.18000030517578
5617,88.75
5620,88.08999633789062
5621,88.5999984741211
5622,88.30000305175781
5623,87.83999633789062
5624,88.41999816894531
5628,88.72000122070312
5629,87.08999633789062
5630,86.9000015258789
5631,87.11000061035156
5634,86.87999725341797
5635,85.93000030517578
5636,85.04000091552734
5637,84.7300033569336
5638,85.12000274658203
5641,84.01000213623047
5642,84.48999786376953
5643,85.19999694824219
5644,85.73999786376953
5645,85.33999633789062
5648,85.05000305175781
5649,85.20999908447266
5650,84.66999816894531
5651,83.55999755859375
5652,83.05999755859375
5655,81.5999984741211
5656,82.41000366210938
5657,84.12000274658203
5658,84.4800033569336
5659,85.16000366210938
5663,84.98999786376953
5664,84.66999816894531
5665,85.38999938964844
5666,85.70999908447266
5669,85.69000244140625
5670,85.58999633789062
5671,85.87000274658203
5672,85.72000122070312
5673,85.69000244140625
5676,85.62999725341797
5677,84.55000305175781
5678,84.06999969482422
5679,83.8499984741211
5680,84.06999969482422
5683,84.05000305175781
5684,83.87000274658203
5685,84.02999877929688
5686,84.68000030517578
5687,85.25
5690,85.41999816894531
5691,85.45999908447266
5692,85.79000091552734
5693,85.79000091552734
5694,86.06999969482422
5697,85.86000061035156
5698,85.87000274658203
5699,86.12999725341797
5700,86.37999725341797
5701,86.7699966430664
5704,86.87000274658203
5705,87.04000091552734
5706,86.98999786376953
5707,86.79000091552734
5708,86.69000244140625
5711,86.55999755859375
5712,86.70999908447266
5713,86.80999755859375
5714,87.13999938964844
5715,87.19999694824219
5718,87.20999908447266
5719,87.16999816894531
5720,87.16999816894531
5721,87.6500015258789
5722,88.05999755859375
5726,88.36000061035156
5727,88.66000366210938
5728,88.88999938964844
5729,89.12000274658203
5732,89.37999725341797
5733,89.02999877929688
5734,89.5199966430664
5735,90.0199966430664
5736,90.05000305175781
5739,90.08000183105469
5740,89.80999755859375
5741,90.22000122070312
5742,89.86000061035156
5743,90.0199966430664
5746,90.6500015258789
5747,90.43000030517578
5748,90.0199966430664
5749,89.95999908447266
5750,89.9000015258789
5753,90.08000183105469
5754,90.62999725341797
5755,90.54000091552734
5756,90.47000122070312
5757,90.8499984741211
5760,91.37000274658203
5761,91.3499984741211
5762,91.33999633789062
5763,91.19000244140625
5764,91.37999725341797
5767,91.68000030517578
5768,91.80000305175781
5769,91.77999877929688
5770,91.94000244140625
5771,91.9800033569336
5774,91.66999816894531
5775,92.19999694824219
5776,92.51000213623047
5777,92.20999908447266
5778,92.41999816894531
5781,92.2300033569336
5783,92.30999755859375
5784,92.45999908447266
5785,92.37000274658203
5788,92.2300033569336
5789,91.93000030517578
5790,91.83000183105469
5791,92.11000061035156
5792,92.55000305175781
5795,92.62999725341797
5796,92.41000366210938
5797,92.5999984741211
5798,92.22000122070312
5799,92.23999786376953
5802,91.63999938964844
5803,91.77999877929688
5804,91.94000244140625
5806,92.02999877929688
5809,91.80000305175781
5810,91.61000061035156
5811,91.5
5812,91.20999908447266
5813,91.2699966430664
5816,90.58999633789062
5817,91.38999938964844
5818,91.27999877929688
5819,91.55999755859375
5820,91.80000305175781
5823,91.83000183105469
5824,91.87999725341797
5825,92.0199966430664
5826,92.12000274658203
5827,92.08000183105469
5830,91.6500015258789
5831,92.01000213623047
5832,92.29000091552734
5833,92.19000244140625
5837,91.5199966430664
5838,91.52999877929688
5839,91.80999755859375
5840,92.19999694824219
5841,92.43000030517578
5844,92.18000030517578
5845,92.26000213623047
5846,92.8499984741211
5847,93.05999755859375
5848,93.13999938964844
5851,93.33000183105469
5852,93.41000366210938
5853,93.19000244140625
5854,93.36000061035156
5855,93.5
5858,93.7699966430664
5859,93.94999694824219
5860,93.69000244140625
5861,93.36000061035156
5862,93.47000122070312
5865,93.70999908447266
5866,93.8499984741211
5867,93.69999694824219
5868,93.66999816894531
5869,93.30999755859375
5872,92.87999725341797
5873,92.16000366210938
5874,92.52999877929688
5875,92.6500015258789
5876,93.26000213623047
5879,93.58999633789062
5880,93.55000305175781
5881,94.05999755859375
5882,93.83000183105469
5883,93.80999755859375
5886,93.52999877929688
5887,93.16999816894531
5888,93.16000366210938
5889,92.66000366210938
5890,92.41000366210938
5893,91.87000274658203
5895,91.4800033569336
5896,90.88999938964844
5897,91.13999938964844
5900,91.22000122070312
5901,90.05999755859375
5902,89.1500015258789
5903,89.47000122070312
5904,89.23999786376953
5907,88.04000091552734
5908,88.18000030517578
5909,88.95999908447266
5910,88.95999908447266
5911,88.8499984741211
5914,87.8499984741211
5915,87.3499984741211
5916,87.86000061035156
5917,88.16999816894531
5918,88.52999877929688
5921,89.19999694824219
5922,89.45999908447266
5923,89.12999725341797
5924,89.29000091552734
5925,89.54000091552734
5928,89.62000274658203
5929,89.2699966430664
5930,88.77999877929688
5931,89.2300033569336
5932,89.94000244140625
5935,90.76000213623047
5936,91.30999755859375
5937,91.55999755859375
5938,91.76000213623047
5942,91.79000091552734
5943,91.44999694824219
5944,91.54000091552734
5945,91.87000274658203
5946,91.98999786376953
5949,91.58000183105469
5950,91.56999969482422
5951,92.08000183105469
5952,92.41999816894531
5953,92.2699966430664
5956,92.08000183105469
5957,91.98999786376953
5958,91.76000213623047
5959,91.12999725341797
5960,91.05999755859375
5963,90.9000015258789
5964,89.8499984741211
5965,89.38999938964844
5966,87.93000030517578
5967,87.83999633789062
5970,86.31999969482422
5971,87.08000183105469
5972,87.2300033569336
5973,86.2300033569336
5974,85.47000122070312
5977,84.41000366210938
5978,83.62999725341797
5979,85.12000274658203
5980,85.0199966430664
5981,85.43000030517578
5984,86.19999694824219
5985,86.7699966430664
5986,87.06999969482422
5987,87.06999969482422
5988,87.33000183105469
5992,86.12999725341797
5993,86.0999984741211
5994,85.95999908447266
5995,86.05999755859375
5998,85.41999816894531
5999,84.83000183105469
6000,84.93000030517578
6001,85.5
6002,86.44000244140625
6005,86.83000183105469
6006,87.06999969482422
6007,86.7300033569336
6008,86.47000122070312
6009,86.51000213623047
6012,86.4800033569336
6013,86.70999908447266
6014,86.8499984741211
6015,86.5
6016,86.58000183105469
6019,86.08000183105469
6020,85.66999816894531
6021,84.86000061035156
6022,84.73999786376953
6023,85.61000061035156
6027,85.81999969482422
6028,87.05999755859375
6029,87.37999725341797
6030,87.61000061035156
6033,87.44999694824219
6034,86.87999725341797
6035,86.30000305175781
6036,86.81999969482422
6037,87.08000183105469
6040,86.98999786376953
6041,86.33000183105469
6042,85.51000213623047
6043,85.5199966430664
6044,85.41000366210938
6047,83.83000183105469
6048,83.69999694824219
6049,84.0999984741211
6050,83.7699966430664
6051,83.5999984741211
6054,82.30999755859375
6055,82.33000183105469
6056,83.1500015258789
6057,83.93000030517578
6058,84.0
6061,83.75
6062,83.48999786376953
6063,83.11000061035156
6064,83.0199966430664
6065,83.16999816894531
6068,82.73999786376953
6069,81.62999725341797
6070,81.18000030517578
6071,80.16000366210938
6072,79.62000274658203
6075,78.23999786376953
6076,78.11000061035156
6077,79.06999969482422
6078,78.05999755859375
6079,76.41000366210938
6082,74.52999877929688
6083,75.86000061035156
6084,77.0999984741211
6085,77.69999694824219
6086,77.41999816894531
6090,76.95999908447266
6091,76.37000274658203
6092,76.05000305175781
6093,76.29000091552734
6096,77.91000366210938
6097,78.31999969482422
6098,79.12999725341797
6099,80.08000183105469
6100,79.98999786376953
6103,79.58999633789062
6104,79.04000091552734
6105,77.70999908447266
6106,77.94000244140625
6107,77.66999816894531
6110,77.86000061035156
6111,78.0999984741211
6112,77.11000061035156
6113,76.30999755859375
6114,76.55999755859375
6117,74.9000015258789
6118,75.0999984741211
6119,74.69000244140625
6120,74.05000305175781
6121,73.19999694824219
6124,74.52999877929688
6125,74.91000366210938
6126,77.04000091552734
6127,76.88999938964844
6128,76.5999984741211
6131,77.47000122070312
6132,78.68000030517578
6133,78.05000305175781
6134,77.83999633789062
6135,78.19000244140625
6138,78.41999816894531
6139,78.9000015258789
6140,79.58000183105469
6141,80.2300033569336
6142,80.23999786376953
6145,80.19999694824219
6146,80.80999755859375
6147,80.87999725341797
6148,80.55999755859375
6149,80.80999755859375
6152,80.7300033569336
6154,81.37999725341797
6155,81.88999938964844
6156,81.94000244140625
6159,81.37000274658203
6160,81.69000244140625
6161,82.37000274658203
6162,81.80000305175781
6163,81.26000213623047
6166,80.08999633789062
6167,79.66999816894531
6168,80.20999908447266
6170,80.8499984741211
6173,80.70999908447266
6174,80.41999816894531
6175,80.44999694824219
6176,80.08000183105469
6177,80.12999725341797
6180,80.23999786376953
6181,80.83999633789062
6182,81.72000122070312
6183,82.05000305175781
6184,82.13999938964844
6187,83.0
6188,82.7300033569336
6189,82.63999938964844
6190,81.63999938964844
6191,81.58000183105469
6194,81.2699966430664
6195,80.95999908447266
6196,81.37999725341797
6197,81.69000244140625
6198,81.47000122070312
6202,81.0
6203,80.61000061035156
6204,80.37000274658203
6205,80.33000183105469
6209,80.37999725341797
6210,80.55000305175781
6211,81.5999984741211
6212,82.18000030517578
6215,82.80999755859375
6216,82.80999755859375
6217,83.47000122070312
6218,83.91000366210938
6219,84.52999877929688
6222,84.30999755859375
6223,85.23999786376953
6224,85.79000091552734
6225,85.81999969482422
6226,86.06999969482422
6229,86.38999938964844
6230,86.51000213623047
6231,85.8499984741211
6232,85.80999755859375
6233,86.16000366210938
6236,86.66000366210938
6237,86.61000061035156
6238,86.43000030517578
6239,86.7300033569336
6240,87.36000061035156
6243,87.18000030517578
6244,86.94999694824219
6245,87.72000122070312
6246,87.36000061035156
6247,87.62999725341797
6250,87.58000183105469
6251,88.16999816894531
6252,88.2699966430664
6253,87.86000061035156
6254,87.88999938964844
6257,87.4000015258789
6258,87.33999633789062
6260,87.44999694824219
6261,87.41000366210938
6264,86.45999908447266
6265,86.77999877929688
6266,87.68000030517578
6267,88.16000366210938
6268,88.29000091552734
6271,88.0999984741211
6272,88.16000366210938
6273,88.2699966430664
6274,88.52999877929688
6275,88.88999938964844
6278,88.43000030517578
6279,88.3499984741211
6280,89.19000244140625
6281,90.08999633789062
6282,90.25
6285,90.19999694824219
6286,90.0
6287,90.25
6288,90.94000244140625
6292,90.87000274658203
6293,90.91000366210938
6294,90.7300033569336
6295,90.69999694824219
6296,90.19999694824219
6299,89.23999786376953
6300,89.22000122070312
6301,89.79000091552734
6302,89.94000244140625
6303,89.36000061035156
6306,88.23999786376953
6307,88.87999725341797
6308,88.77999877929688
6309,89.45999908447266
6310,90.43000030517578
6313,91.06999969482422
6314,91.86000061035156
6315,91.94000244140625
6316,92.11000061035156
6317,92.30000305175781
6320,92.62000274658203
6321,93.11000061035156
6322,93.0199966430664
6323,93.80999755859375
6324,94.01000213623047
6327,93.83999633789062
6328,93.66999816894531
6329,93.91000366210938
6330,94.31999969482422
6331,94.44000244140625
6334,94.58000183105469
6335,93.5999984741211
6336,93.3499984741211
6337,93.75
6338,93.4800033569336
6341,92.70999908447266
6342,93.13999938964844
6343,92.77999877929688
6344,92.52999877929688
6345,92.06999969482422
6348,91.66999816894531
6349,91.2300033569336
6350,90.18000030517578
6351,91.19000244140625
6352,90.9800033569336
6355,90.48999786376953
6357,89.08000183105469
6358,90.2300033569336
6359,89.79000091552734
6362,88.43000030517578
6363,90.2300033569336
6364,90.91000366210938
6365,91.4000015258789
6366,91.55999755859375
6369,92.04000091552734
6370,92.62000274658203
6371,92.4000015258789
6372,92.48999786376953
6373,92.54000091552734
6376,92.51000213623047
6377,92.4800033569336
6378,92.19999694824219
6379,91.97000122070312
6380,92.0
6383,91.63999938964844
6384,91.30000305175781
6385,91.30999755859375
6386,90.8499984741211
6387,90.63999938964844
6390,90.91000366210938
6392,91.36000061035156
6393,91.31999969482422
6394,91.69000244140625
6397,92.05000305175781
6398,92.4800033569336
6399,92.4000015258789
6400,92.41999816894531
6401,92.73999786376953
6404,92.75
6405,93.5
6406,93.6500015258789
6407,93.8499984741211
6408,94.04000091552734
6411,93.7300033569336
6412,93.23999786376953
6413,94.05999755859375
6414,94.3499984741211
6415,94.48999786376953
6418,94.75
6419,95.37000274658203
6420,95.77999877929688
6421,95.66000366210938
6422,95.83000183105469
6425,95.58000183105469
6426,95.69000244140625
6427,95.77999877929688
6428,95.52999877929688
6429,95.1500015258789
6432,94.63999938964844
6433,94.7699966430664
6434,94.55000305175781
6435,94.62999725341797
6436,94.77999877929688
6439,94.25
6440,93.73999786376953
6441,93.61000061035156
6442,93.08999633789062
6443,92.69999694824219
6446,92.63999938964844
6447,92.87999725341797
6448,93.06999969482422
6449,93.63999938964844
6450,93.68000030517578
6454,94.20999908447266
6455,94.38999938964844
6456,94.33000183105469
6457,94.36000061035156
6460,94.54000091552734
6461,94.98999786376953
6462,95.98999786376953
6463,96.19999694824219
6464,96.2699966430664
6467,96.52999877929688
6468,96.16999816894531
6469,96.12999725341797
6470,96.75
6471,97.0
6474,97.58999633789062
6475,96.76000213623047
6476,96.79000091552734
6477,96.79000091552734
6478,96.70999908447266
6481,96.31999969482422
6482,96.6500015258789
6483,96.43000030517578
6484,96.66999816894531
6485,97.26000213623047
6488,97.51000213623047
6489,96.83999633789062
6490,96.37000274658203
6491,95.75
6492,96.0
6495,95.25
6496,95.0
6497,95.25
6498,95.43000030517578
6499,95.37999725341797
6502,94.95999908447266
6503,94.41999816894531
6504,94.5199966430664
6505,94.94000244140625
6506,94.95999908447266
6509,94.79000091552734
6510,93.30000305175781
6511,92.70999908447266
6512,92.33999633789062
6513,91.77999877929688
6516,91.4800033569336
6518,91.13999938964844
6519,91.58999633789062
6520,92.20999908447266
6523,91.97000122070312
6524,91.38999938964844
6525,91.76000213623047
6526,92.5999984741211
6527,92.81999969482422
6530,91.6500015258789
6531,93.0999984741211
6532,93.6500015258789
6534,93.9000015258789
6537,94.16999816894531
6538,94.48999786376953
6539,94.47000122070312
6540,94.0
6541,94.5
6544,95.0999984741211
6545,95.2300033569336
6546,95.63999938964844
6547,95.52999877929688
6548,95.41999816894531
6551,95.12000274658203
6552,95.01000213623047
6553,95.33999633789062
6554,95.47000122070312
6555,95.02999877929688
6558,94.7699966430664
6559,94.62999725341797
6560,95.1500015258789
6561,95.37999725341797
6562,95.19999694824219
6566,95.26000213623047
6567,95.91000366210938
6568,95.88999938964844
6569,96.47000122070312
6573,96.11000061035156
6574,95.66999816894531
6575,95.36000061035156
6576,95.94000244140625
6579,96.62000274658203
6580,96.5
6581,96.5199966430664
6582,96.62000274658203
6583,96.72000122070312
6586,96.41999816894531
6587,95.81999969482422
6588,95.63999938964844
6589,95.55999755859375
6590,95.23999786376953
6593,94.02999877929688
6594,93.66000366210938
6595,93.16999816894531
6596,93.30000305175781
6597,93.44999694824219
6600,93.3499984741211
6601,92.88999938964844
6602,92.23999786376953
6603,92.55999755859375
6604,92.2699966430664
6607,91.87000274658203
6608,91.9000015258789
6609,92.05999755859375
6610,90.9000015258789
6611,89.86000061035156
6615,89.06999969482422
6616,90.13999938964844
6617,90.30000305175781
6618,89.95999908447266
6621,90.30999755859375
6622,91.23999786376953
6623,91.23999786376953
6625,90.88999938964844
6628,90.18000030517578
6629,90.52999877929688
6630,90.08000183105469
6631,89.36000061035156
6632,89.11000061035156
6635,87.91999816894531
6636,87.72000122070312
6637,89.26000213623047
6638,89.0999984741211
6639,89.02999877929688
6642,90.12999725341797
6643,90.2300033569336
6644,90.02999877929688
6645,88.31999969482422
6646,89.0999984741211
6649,89.58999633789062
6650,88.98999786376953
6651,88.9800033569336
6652,88.33000183105469
6653,88.41999816894531
6656,88.33000183105469
6657,88.93000030517578
6658,89.66000366210938
6659,89.56999969482422
6660,90.19999694824219
6663,92.4800033569336
6664,92.63999938964844
6665,93.47000122070312
6666,93.83999633789062
6667,93.29000091552734
6670,94.94999694824219
6672,95.66999816894531
6673,96.52999877929688
6677,96.58999633789062
6678,96.62000274658203
6679,96.80999755859375
6680,97.08000183105469
6681,95.8499984741211
6684,95.31999969482422
6685,96.62000274658203
6686,96.91999816894531
6687,96.62000274658203
6688,97.20999908447266
6691,97.97000122070312
6692,97.45999908447266
6693,97.97000122070312
6694,98.58999633789062
6695,98.66000366210938
6698,98.3499984741211
6699,98.9000015258789
6700,98.91000366210938
6701,98.38999938964844
6702,98.5
6705,98.19000244140625
6706,98.12000274658203
6707,98.06999969482422
6708,97.5999984741211
6709,96.9000015258789
6712,96.44999694824219
6713,96.93000030517578
6714,97.18000030517578
6715,96.97000122070312
6716,97.1500015258789
6719,96.98999786376953
6720,97.62000274658203
6721,97.91999816894531
6723,98.68000030517578
6726,99.98999786376953
6727,100.37999725341797
6728,99.88999938964844
6729,100.6500015258789
6730,101.2699966430664
6733,101.41000366210938
6734,101.66000366210938
6736,101.25
6737,101.12999725341797
6740,100.12999725341797
6741,99.98999786376953
6743,101.51000213623047
6744,100.66000366210938
6747,100.38999938964844
6748,100.08000183105469
6750,99.9800033569336
6751,99.58000183105469
6754,99.4000015258789
6755,99.73999786376953
6756,100.91000366210938
6761,101.94000244140625
6762,102.2300033569336
6764,102.38999938964844
6765,102.33999633789062
6768,102.26000213623047
6769,101.69999694824219
6771,101.44000244140625
6772,100.45999908447266
6775,99.33000183105469
6776,99.20999908447266
6778,97.94000244140625
6779,98.33999633789062
6782,97.6500015258789
6783,97.73999786376953
6785,97.27999877929688
6786,96.62999725341797
6789,96.8499984741211
6790,97.25
6792,97.04000091552734
6793,97.01000213623047
6796,98.01000213623047
6797,98.52999877929688
6799,98.06999969482422
6800,98.68000030517578
6803,99.0
6804,98.95999908447266
6806,98.69999694824219
6807,98.69000244140625
6810,98.94000244140625
6811,98.80999755859375
6813,98.73999786376953
6814,98.86000061035156
6818,99.31999969482422
6819,100.0199966430664
6820,100.73999786376953
6821,101.19999694824219
6824,101.2300033569336
6825,100.7300033569336
6827,100.5199966430664
6828,100.86000061035156
6831,101.23999786376953
6832,101.5
6834,101.58999633789062
6835,101.66000366210938
6838,102.23999786376953
6839,102.58999633789062
6841,102.36000061035156
6842,102.30999755859375
6845,102.66999816894531
6846,102.86000061035156
6848,103.22000122070312
6849,103.70999908447266
6852,103.69999694824219
6853,103.73999786376953
6855,103.29000091552734
6856,103.18000030517578
6859,103.31999969482422
6860,103.52999877929688
6862,104.01000213623047
6863,104.81999969482422
6866,104.98999786376953
6867,104.56999969482422
6869,103.83999633789062
6870,104.19999694824219
6873,103.9000015258789
6874,103.30000305175781
6876,103.41000366210938
6877,103.05999755859375
6880,103.0999984741211
6882,103.2699966430664
6883,103.5
6884,103.94999694824219
6888,104.62000274658203
6889,105.12999725341797
6890,105.19999694824219
6891,105.77999877929688
6894,105.91999816894531
6895,106.13999938964844
6897,105.97000122070312
6898,106.30000305175781
6901,106.4800033569336
6902,107.26000213623047
6903,107.76000213623047
6905,108.37000274658203
6908,108.12000274658203
6909,108.0199966430664
